Timestamp,Power_Output(kW),Irradiance(W/m2),Temperature(C),Humidity(%),Dust_Level(%),Voltage(V),Current(A),Efficiency(%),Maintenance_Status,Maintenance_Description
2020-06-17 06:00:00,2.88,12.59,41.33,30.18,99.08,229.61,0.01,22.88,Required,Clean panels
2020-06-17 09:00:00,115.04,605.37,33.4,48.85,66.89,208.43,0.55,19.0,Warning,Inspect inverter
2020-06-17 12:00:00,215.92,1087.3,22.69,36.48,38.06,247.78,0.87,19.86,Not Required,Normal operation
2020-06-17 15:00:00,116.09,571.68,39.9,28.54,72.48,226.67,0.51,20.31,Warning,Inspect inverter
2020-06-17 18:00:00,7.48,43.0,37.7,31.22,31.3,233.87,0.03,17.4,Not Required,Normal operation
2020-06-18 06:00:00,7.44,36.93,33.12,29.26,28.75,202.81,0.04,20.15,Not Required,Normal operation
2020-06-18 09:00:00,56.78,320.01,44.17,69.77,92.63,227.94,0.25,17.74,Required,Cooling system check
2020-06-18 12:00:00,284.89,1535.59,30.59,70.04,4.36,212.76,1.34,18.55,Not Required,Normal operation
2020-06-18 15:00:00,132.1,638.94,40.43,42.97,61.98,206.88,0.64,20.67,Warning,Minor cleaning suggested
2020-06-18 18:00:00,5.21,28.09,32.29,67.63,61.03,205.96,0.03,18.55,Warning,Minor cleaning suggested
2020-06-19 06:00:00,0.0,0.0,38.71,26.96,37.34,202.26,0.0,0.0,Required,Clean panels
2020-06-19 09:00:00,68.65,323.08,32.31,77.15,56.44,201.22,0.34,21.25,Not Required,Normal operation
2020-06-19 12:00:00,415.67,1832.01,21.04,66.2,7.38,226.5,1.84,22.69,Not Required,Normal operation
2020-06-19 15:00:00,192.06,1146.23,33.08,73.57,17.94,204.0,0.94,16.76,Not Required,Normal operation
2020-06-19 18:00:00,0.0,0.0,41.71,72.59,37.93,213.66,0.0,0.0,Required,Cooling system check
2020-06-20 06:00:00,0.0,0.0,24.05,63.1,66.42,213.78,0.0,0.0,Required,Check wiring
2020-06-20 09:00:00,112.17,664.04,31.55,21.63,86.74,226.76,0.49,16.89,Required,Cooling system check
2020-06-20 12:00:00,469.22,2186.11,43.3,50.28,74.88,222.42,2.11,21.46,Required,Check wiring
2020-06-20 15:00:00,219.62,894.61,24.1,30.56,21.35,206.03,1.07,24.55,Not Required,Normal operation
2020-06-20 18:00:00,0.0,0.0,42.7,21.67,46.24,243.14,0.0,0.0,Required,Cooling system check
2020-06-21 06:00:00,0.1,0.57,36.76,24.46,8.16,200.77,0.0,17.54,Not Required,Normal operation
2020-06-21 09:00:00,117.69,626.33,34.95,33.73,53.18,209.51,0.56,18.79,Not Required,Normal operation
2020-06-21 12:00:00,459.08,2031.01,39.87,72.4,47.38,224.68,2.04,22.6,Warning,Minor cleaning suggested
2020-06-21 15:00:00,239.61,980.71,44.45,75.38,75.48,226.94,1.06,24.43,Required,Cooling system check
2020-06-21 18:00:00,0.0,0.0,22.43,67.37,35.58,242.45,0.0,0.0,Required,Cooling system check
2020-06-22 06:00:00,0.0,0.0,41.21,66.36,70.64,242.74,0.0,0.0,Required,Cooling system check
2020-06-22 09:00:00,35.11,163.04,20.49,41.27,23.99,235.85,0.15,21.53,Not Required,Normal operation
2020-06-22 12:00:00,310.34,1668.11,20.5,52.4,54.17,210.03,1.48,18.6,Not Required,Normal operation
2020-06-22 15:00:00,235.22,962.39,43.52,39.48,28.08,219.24,1.07,24.44,Required,Cooling system check
2020-06-22 18:00:00,0.0,0.0,34.29,29.9,31.88,233.76,0.0,0.0,Required,Check wiring
2020-06-23 06:00:00,7.98,41.46,35.25,35.62,1.61,219.28,0.04,19.25,Not Required,Normal operation
2020-06-23 09:00:00,36.35,193.32,30.53,74.36,39.03,218.93,0.17,18.8,Not Required,Normal operation
2020-06-23 12:00:00,392.5,2134.46,33.27,61.49,28.72,234.5,1.67,18.39,Not Required,Normal operation
2020-06-23 15:00:00,177.99,1036.87,30.85,55.95,49.95,214.73,0.83,17.17,Not Required,Normal operation
2020-06-23 18:00:00,0.0,0.0,35.68,27.77,64.68,242.21,0.0,0.0,Required,Cooling system check
2020-06-24 06:00:00,0.0,0.0,31.53,49.54,48.21,247.36,0.0,0.0,Required,Clean panels
2020-06-24 09:00:00,86.72,383.59,34.76,47.01,94.96,201.48,0.43,22.61,Required,Check wiring
2020-06-24 12:00:00,476.28,2290.02,39.09,44.83,79.68,209.49,2.27,20.8,Warning,Minor cleaning suggested
2020-06-24 15:00:00,190.74,886.93,44.25,27.58,32.64,219.0,0.87,21.51,Required,Check wiring
2020-06-24 18:00:00,0.0,0.0,25.4,34.67,30.77,202.91,0.0,0.0,Required,Cooling system check
2020-06-25 06:00:00,4.69,26.51,21.23,69.97,58.74,227.25,0.02,17.69,Not Required,Normal operation
2020-06-25 09:00:00,62.34,361.58,25.73,39.91,50.3,211.87,0.29,17.24,Not Required,Normal operation
2020-06-25 12:00:00,251.6,1146.09,29.36,41.15,65.13,216.38,1.16,21.95,Warning,Inspect inverter
2020-06-25 15:00:00,238.83,1186.98,30.02,79.89,79.21,207.42,1.15,20.12,Warning,Inspect inverter
2020-06-25 18:00:00,7.61,34.08,23.45,37.06,94.93,203.31,0.04,22.33,Required,Check wiring
2020-06-26 06:00:00,0.0,0.0,44.52,40.26,21.28,230.55,0.0,0.0,Required,Clean panels
2020-06-26 09:00:00,141.67,582.1,26.63,20.94,33.73,232.79,0.61,24.34,Not Required,Normal operation
2020-06-26 12:00:00,440.29,2356.01,26.45,31.48,86.43,212.4,2.07,18.69,Required,Clean panels
2020-06-26 15:00:00,167.44,692.16,42.16,72.58,11.56,238.26,0.7,24.19,Required,Check wiring
2020-06-26 18:00:00,0.0,0.0,20.45,50.4,3.08,219.4,0.0,0.0,Required,Check wiring
2020-06-27 06:00:00,5.79,29.24,20.02,37.96,90.88,245.1,0.02,19.8,Required,Cooling system check
2020-06-27 09:00:00,65.8,296.94,41.42,37.05,15.34,225.76,0.29,22.16,Warning,Check shading
2020-06-27 12:00:00,437.27,2459.4,24.38,75.34,13.14,241.04,1.81,17.78,Not Required,Normal operation
2020-06-27 15:00:00,147.0,730.6,38.61,26.66,52.75,246.4,0.6,20.12,Warning,Check shading
2020-06-27 18:00:00,9.91,44.99,37.62,71.49,98.97,219.91,0.05,22.03,Required,Clean panels
2020-06-28 06:00:00,0.0,0.0,29.98,38.4,23.63,230.21,0.0,0.0,Required,Cooling system check
2020-06-28 09:00:00,76.59,375.76,35.63,52.65,31.3,216.35,0.35,20.38,Not Required,Normal operation
2020-06-28 12:00:00,434.85,2385.63,37.84,42.13,54.85,245.38,1.77,18.23,Not Required,Normal operation
2020-06-28 15:00:00,245.46,1363.56,36.86,46.1,72.25,205.18,1.2,18.0,Warning,Inspect inverter
2020-06-28 18:00:00,5.21,28.8,43.67,20.18,52.5,206.19,0.03,18.09,Required,Check wiring
2020-06-29 06:00:00,2.97,12.56,28.01,41.84,13.37,217.94,0.01,23.65,Not Required,Normal operation
2020-06-29 09:00:00,137.17,549.39,27.18,35.64,69.93,206.84,0.66,24.97,Warning,Minor cleaning suggested
2020-06-29 12:00:00,356.57,1479.01,38.53,70.81,48.34,202.54,1.76,24.11,Warning,Check shading
2020-06-29 15:00:00,194.83,834.04,29.97,23.26,78.06,212.28,0.92,23.36,Warning,Check shading
2020-06-29 18:00:00,2.1,9.04,41.11,55.79,86.21,239.33,0.01,23.23,Required,Clean panels
2020-06-30 06:00:00,5.83,30.3,21.65,23.73,99.03,247.81,0.02,19.24,Required,Cooling system check
2020-06-30 09:00:00,42.22,216.69,42.87,50.99,49.0,248.3,0.17,19.48,Required,Check wiring
2020-06-30 12:00:00,389.47,2139.48,39.01,59.27,58.39,205.73,1.89,18.2,Warning,Minor cleaning suggested
2020-06-30 15:00:00,123.7,680.56,20.63,20.87,7.87,238.59,0.52,18.18,Not Required,Normal operation
2020-06-30 18:00:00,0.0,0.0,40.36,35.85,90.4,247.55,0.0,0.0,Required,Check wiring
2020-07-01 06:00:00,0.0,0.0,22.73,36.2,24.94,218.57,0.0,0.0,Required,Cooling system check
2020-07-01 09:00:00,26.27,152.69,25.65,42.17,6.42,206.52,0.13,17.2,Not Required,Normal operation
2020-07-01 12:00:00,352.86,1527.57,27.38,31.67,51.65,207.93,1.7,23.1,Not Required,Normal operation
2020-07-01 15:00:00,114.9,649.99,29.61,24.25,3.96,207.89,0.55,17.68,Not Required,Normal operation
2020-07-01 18:00:00,0.0,0.0,41.98,20.72,74.3,234.34,0.0,0.0,Required,Clean panels
2020-07-02 06:00:00,5.47,24.83,29.89,71.14,35.79,232.06,0.02,22.03,Not Required,Normal operation
2020-07-02 09:00:00,58.82,330.12,36.35,34.54,2.27,218.69,0.27,17.82,Not Required,Normal operation
2020-07-02 12:00:00,247.46,1145.52,41.17,53.05,26.68,229.78,1.08,21.6,Warning,Minor cleaning suggested
2020-07-02 15:00:00,101.98,468.27,24.22,60.91,44.61,220.62,0.46,21.78,Not Required,Normal operation
2020-07-02 18:00:00,0.0,0.0,27.48,64.71,39.82,233.5,0.0,0.0,Required,Clean panels
2020-07-03 06:00:00,0.0,0.0,22.75,44.1,44.85,228.49,0.0,0.0,Required,Check wiring
2020-07-03 09:00:00,90.95,377.65,32.73,22.21,91.55,205.65,0.44,24.08,Required,Check wiring
2020-07-03 12:00:00,424.48,1824.01,37.96,55.08,5.92,236.46,1.8,23.27,Not Required,Normal operation
2020-07-03 15:00:00,176.06,967.49,41.77,70.74,0.57,239.04,0.74,18.2,Warning,Inspect inverter
2020-07-03 18:00:00,0.0,0.0,41.33,25.33,71.81,227.65,0.0,0.0,Required,Clean panels
2020-07-04 06:00:00,0.0,0.0,28.3,31.91,83.8,207.31,0.0,0.0,Required,Clean panels
2020-07-04 09:00:00,121.54,715.21,25.74,20.12,26.18,210.3,0.58,16.99,Not Required,Normal operation
2020-07-04 12:00:00,292.61,1298.83,21.29,54.46,78.5,206.86,1.41,22.53,Warning,Minor cleaning suggested
2020-07-04 15:00:00,183.23,919.27,27.71,38.6,58.25,214.98,0.85,19.93,Not Required,Normal operation
2020-07-04 18:00:00,3.05,12.29,34.25,41.32,80.62,202.02,0.02,24.82,Required,Check wiring
2020-07-05 06:00:00,8.34,40.18,21.4,35.35,13.41,205.59,0.04,20.76,Not Required,Normal operation
2020-07-05 09:00:00,120.89,674.89,31.97,78.02,18.75,239.4,0.5,17.91,Not Required,Normal operation
2020-07-05 12:00:00,273.93,1386.52,31.01,67.39,68.39,208.51,1.31,19.76,Warning,Inspect inverter
2020-07-05 15:00:00,138.35,619.97,22.84,43.14,27.39,210.49,0.66,22.32,Not Required,Normal operation
2020-07-05 18:00:00,0.0,0.0,41.21,79.45,2.94,217.72,0.0,0.0,Required,Clean panels
2020-07-06 06:00:00,6.95,30.36,37.89,74.31,31.83,249.79,0.03,22.89,Not Required,Normal operation
2020-07-06 09:00:00,67.5,345.84,41.53,32.53,58.27,241.85,0.28,19.52,Warning,Check shading
2020-07-06 12:00:00,467.2,1904.93,25.52,30.71,52.75,247.11,1.89,24.53,Not Required,Normal operation
2020-07-06 15:00:00,181.99,1030.46,26.75,73.65,12.96,244.62,0.74,17.66,Not Required,Normal operation
2020-07-06 18:00:00,0.01,0.05,20.14,35.81,14.81,209.3,0.0,20.0,Not Required,Normal operation
2020-07-07 06:00:00,2.59,12.98,44.74,22.87,41.77,225.14,0.01,19.95,Required,Check wiring
2020-07-07 09:00:00,66.71,333.01,32.95,24.4,56.37,222.3,0.3,20.03,Not Required,Normal operation
2020-07-07 12:00:00,337.05,1983.37,30.48,58.57,14.33,202.73,1.66,16.99,Not Required,Normal operation
2020-07-07 15:00:00,149.35,671.0,25.45,54.52,55.72,237.53,0.63,22.26,Not Required,Normal operation
2020-07-07 18:00:00,9.92,43.64,20.58,26.57,75.55,234.89,0.04,22.73,Warning,Minor cleaning suggested
2020-07-08 06:00:00,7.61,35.98,43.28,52.86,91.0,223.17,0.03,21.15,Required,Check wiring
2020-07-08 09:00:00,56.77,283.84,27.68,70.89,38.3,245.13,0.23,20.0,Not Required,Normal operation
2020-07-08 12:00:00,404.36,1935.27,20.09,77.32,4.1,224.25,1.8,20.89,Not Required,Normal operation
2020-07-08 15:00:00,181.5,1074.29,26.61,25.31,69.04,215.25,0.84,16.89,Warning,Check shading
2020-07-08 18:00:00,0.0,0.0,28.49,70.62,51.58,243.2,0.0,0.0,Required,Check wiring
2020-07-09 06:00:00,0.0,0.0,38.8,33.26,25.37,233.53,0.0,0.0,Required,Check wiring
2020-07-09 09:00:00,65.34,375.68,40.29,62.54,96.39,234.75,0.28,17.39,Required,Clean panels
2020-07-09 12:00:00,398.15,2035.98,36.25,34.66,76.32,224.02,1.78,19.56,Warning,Minor cleaning suggested
2020-07-09 15:00:00,238.48,1350.12,37.72,37.77,18.67,219.35,1.09,17.66,Not Required,Normal operation
2020-07-09 18:00:00,0.0,0.0,40.07,40.34,29.81,244.3,0.0,0.0,Required,Clean panels
2020-07-10 06:00:00,0.0,0.0,32.97,70.6,64.64,219.59,0.0,0.0,Required,Clean panels
2020-07-10 09:00:00,76.47,433.03,36.9,38.35,51.09,203.61,0.38,17.66,Not Required,Normal operation
2020-07-10 12:00:00,461.94,2447.02,37.24,58.04,82.14,211.16,2.19,18.88,Required,Clean panels
2020-07-10 15:00:00,223.98,1237.91,44.61,76.57,8.95,222.41,1.01,18.09,Required,Check wiring
2020-07-10 18:00:00,0.0,0.0,30.95,41.63,85.57,236.6,0.0,0.0,Required,Check wiring
2020-07-11 06:00:00,4.65,23.77,31.96,61.09,23.51,249.01,0.02,19.56,Not Required,Normal operation
2020-07-11 09:00:00,107.81,513.93,37.21,63.31,21.87,243.59,0.44,20.98,Not Required,Normal operation
2020-07-11 12:00:00,464.64,2573.68,27.07,78.48,28.97,224.32,2.07,18.05,Not Required,Normal operation
2020-07-11 15:00:00,232.62,1010.31,23.25,53.13,48.2,244.04,0.95,23.02,Not Required,Normal operation
2020-07-11 18:00:00,1.92,8.99,42.74,22.17,65.78,232.95,0.01,21.36,Required,Cooling system check
2020-07-12 06:00:00,0.0,0.0,28.88,43.17,55.02,217.9,0.0,0.0,Required,Check wiring
2020-07-12 09:00:00,124.3,600.83,40.1,64.86,31.82,202.78,0.61,20.69,Warning,Inspect inverter
2020-07-12 12:00:00,271.37,1417.13,39.38,43.62,25.84,241.58,1.12,19.15,Warning,Minor cleaning suggested
2020-07-12 15:00:00,174.98,1009.56,34.9,22.2,98.52,222.98,0.78,17.33,Required,Cooling system check
2020-07-12 18:00:00,0.0,0.0,43.61,77.41,78.34,228.37,0.0,0.0,Required,Clean panels
2020-07-13 06:00:00,3.44,17.44,37.61,63.42,46.95,242.18,0.01,19.72,Not Required,Normal operation
2020-07-13 09:00:00,76.54,421.11,28.65,22.49,22.19,230.68,0.33,18.18,Not Required,Normal operation
2020-07-13 12:00:00,196.56,934.62,21.95,60.34,77.74,238.5,0.82,21.03,Warning,Check shading
2020-07-13 15:00:00,127.44,682.05,36.57,68.39,41.59,234.63,0.54,18.68,Not Required,Normal operation
2020-07-13 18:00:00,0.0,0.0,23.08,72.23,4.06,239.76,0.0,0.0,Required,Check wiring
2020-07-14 06:00:00,3.47,16.84,40.14,20.02,13.19,231.97,0.01,20.61,Warning,Minor cleaning suggested
2020-07-14 09:00:00,105.81,503.63,29.9,50.55,82.8,240.99,0.44,21.01,Required,Cooling system check
2020-07-14 12:00:00,391.66,1630.24,39.79,49.39,53.8,231.35,1.69,24.02,Warning,Inspect inverter
2020-07-14 15:00:00,172.1,714.98,30.4,75.44,56.72,248.32,0.69,24.07,Not Required,Normal operation
2020-07-14 18:00:00,0.0,0.0,38.58,43.24,20.01,215.08,0.0,0.0,Required,Check wiring
2020-07-15 06:00:00,4.82,25.52,38.57,72.09,19.73,225.14,0.02,18.89,Warning,Minor cleaning suggested
2020-07-15 09:00:00,38.19,218.18,22.9,49.07,54.7,234.69,0.16,17.5,Not Required,Normal operation
2020-07-15 12:00:00,256.01,1387.56,33.4,47.11,92.92,242.07,1.06,18.45,Required,Clean panels
2020-07-15 15:00:00,226.36,928.33,43.69,66.45,36.4,201.79,1.12,24.38,Required,Check wiring
2020-07-15 18:00:00,1.28,6.84,24.03,52.5,40.5,203.44,0.01,18.71,Not Required,Normal operation
2020-07-16 06:00:00,0.0,0.0,33.55,59.47,92.45,201.93,0.0,0.0,Required,Check wiring
2020-07-16 09:00:00,102.22,601.03,31.14,24.11,27.68,228.21,0.45,17.01,Not Required,Normal operation
2020-07-16 12:00:00,335.24,1693.4,22.0,54.66,74.49,220.78,1.52,19.8,Warning,Minor cleaning suggested
2020-07-16 15:00:00,128.69,649.46,36.04,30.47,12.42,236.29,0.54,19.81,Not Required,Normal operation
2020-07-16 18:00:00,0.0,0.0,42.91,29.6,48.85,225.94,0.0,0.0,Required,Cooling system check
2020-07-17 06:00:00,4.05,18.94,42.02,58.69,28.84,219.55,0.02,21.38,Required,Clean panels
2020-07-17 09:00:00,52.17,231.49,39.78,39.81,48.6,243.14,0.21,22.54,Warning,Check shading
2020-07-17 12:00:00,271.45,1423.71,20.69,27.97,78.88,200.78,1.35,19.07,Warning,Minor cleaning suggested
2020-07-17 15:00:00,152.86,914.04,32.71,72.88,55.06,236.45,0.65,16.72,Not Required,Normal operation
2020-07-17 18:00:00,0.0,0.0,34.55,76.45,43.89,212.89,0.0,0.0,Required,Check wiring
2020-07-18 06:00:00,0.0,0.0,40.93,45.53,52.28,240.95,0.0,0.0,Required,Check wiring
2020-07-18 09:00:00,27.71,118.79,43.35,40.65,73.49,227.3,0.12,23.33,Required,Clean panels
2020-07-18 12:00:00,279.86,1523.15,29.07,75.33,29.83,245.45,1.14,18.37,Not Required,Normal operation
2020-07-18 15:00:00,107.96,550.46,22.18,78.09,49.65,231.46,0.47,19.61,Not Required,Normal operation
2020-07-18 18:00:00,7.4,29.71,23.4,50.23,40.21,213.3,0.03,24.91,Not Required,Normal operation
2020-07-19 06:00:00,0.0,0.0,38.42,53.18,99.06,200.44,0.0,0.0,Required,Clean panels
2020-07-19 09:00:00,81.92,464.12,27.58,32.73,79.12,217.27,0.38,17.65,Warning,Check shading
2020-07-19 12:00:00,485.08,1997.64,25.82,67.33,18.72,243.43,1.99,24.28,Not Required,Normal operation
2020-07-19 15:00:00,120.65,601.24,21.29,26.45,29.83,234.18,0.52,20.07,Not Required,Normal operation
2020-07-19 18:00:00,8.33,45.37,36.89,26.0,15.6,246.9,0.03,18.36,Not Required,Normal operation
2020-07-20 06:00:00,0.0,0.0,33.2,27.19,71.19,233.9,0.0,0.0,Required,Cooling system check
2020-07-20 09:00:00,38.31,229.09,35.11,47.56,31.1,238.44,0.16,16.72,Not Required,Normal operation
2020-07-20 12:00:00,397.36,2356.49,44.37,73.25,82.25,229.63,1.73,16.86,Required,Check wiring
2020-07-20 15:00:00,170.33,706.28,23.61,51.64,22.31,244.01,0.7,24.12,Not Required,Normal operation
2020-07-20 18:00:00,2.83,16.49,26.41,20.04,94.1,227.7,0.01,17.16,Required,Cooling system check
2020-07-21 06:00:00,0.0,0.0,24.6,41.85,77.44,234.89,0.0,0.0,Required,Clean panels
2020-07-21 09:00:00,138.51,712.78,28.18,28.16,69.67,218.1,0.64,19.43,Warning,Minor cleaning suggested
2020-07-21 12:00:00,239.03,1152.65,36.54,64.46,49.79,237.38,1.01,20.74,Not Required,Normal operation
2020-07-21 15:00:00,226.08,1188.41,20.5,67.84,9.9,213.57,1.06,19.02,Not Required,Normal operation
2020-07-21 18:00:00,4.73,26.98,28.75,36.21,62.54,221.34,0.02,17.53,Warning,Check shading
2020-07-22 06:00:00,2.01,9.22,26.7,68.04,27.67,222.36,0.01,21.8,Not Required,Normal operation
2020-07-22 09:00:00,43.57,227.57,25.56,26.46,76.03,217.84,0.2,19.15,Warning,Check shading
2020-07-22 12:00:00,470.44,2464.82,26.59,74.29,53.04,237.12,1.98,19.09,Not Required,Normal operation
2020-07-22 15:00:00,205.41,993.62,44.04,76.61,69.45,215.51,0.95,20.67,Required,Check wiring
2020-07-22 18:00:00,7.31,31.65,23.74,75.25,46.57,239.34,0.03,23.1,Not Required,Normal operation
2020-07-23 06:00:00,2.11,12.49,34.93,72.89,6.69,223.05,0.01,16.89,Not Required,Normal operation
2020-07-23 09:00:00,30.85,174.89,23.8,37.13,86.33,216.75,0.14,17.64,Required,Cooling system check
2020-07-23 12:00:00,344.36,1682.51,44.86,74.66,5.34,220.26,1.56,20.47,Required,Clean panels
2020-07-23 15:00:00,185.77,894.58,25.11,35.59,73.61,213.14,0.87,20.77,Warning,Check shading
2020-07-23 18:00:00,6.92,33.18,42.51,47.29,30.99,205.91,0.03,20.86,Required,Clean panels
2020-07-24 06:00:00,5.05,23.73,23.48,55.88,56.49,236.47,0.02,21.28,Not Required,Normal operation
2020-07-24 09:00:00,46.48,204.94,40.55,78.81,3.07,239.02,0.19,22.68,Warning,Minor cleaning suggested
2020-07-24 12:00:00,410.54,2197.84,44.69,58.98,97.24,225.46,1.82,18.68,Required,Check wiring
2020-07-24 15:00:00,180.21,723.42,23.9,67.93,35.52,239.19,0.75,24.91,Not Required,Normal operation
2020-07-24 18:00:00,0.0,0.0,31.57,39.28,87.54,207.57,0.0,0.0,Required,Clean panels
2020-07-25 06:00:00,0.0,0.0,32.24,64.5,65.56,226.61,0.0,0.0,Required,Clean panels
2020-07-25 09:00:00,33.7,148.73,24.24,51.69,8.01,218.62,0.15,22.66,Not Required,Normal operation
2020-07-25 12:00:00,496.8,2427.81,44.54,35.08,26.84,244.39,2.03,20.46,Required,Clean panels
2020-07-25 15:00:00,157.73,726.64,20.91,73.17,25.66,210.6,0.75,21.71,Not Required,Normal operation
2020-07-25 18:00:00,3.76,15.32,20.13,49.13,90.61,200.29,0.02,24.54,Required,Clean panels
2020-07-26 06:00:00,8.67,40.25,27.52,59.13,30.54,200.07,0.04,21.54,Not Required,Normal operation
2020-07-26 09:00:00,98.27,564.12,21.34,70.0,82.24,210.69,0.47,17.42,Required,Cooling system check
2020-07-26 12:00:00,385.75,2168.36,24.45,76.18,43.67,247.38,1.56,17.79,Not Required,Normal operation
2020-07-26 15:00:00,236.9,1196.85,26.39,67.21,49.57,224.83,1.05,19.79,Not Required,Normal operation
2020-07-26 18:00:00,0.0,0.0,34.09,59.36,78.09,220.05,0.0,0.0,Required,Cooling system check
2020-07-27 06:00:00,5.48,22.2,37.67,78.5,59.26,205.15,0.03,24.68,Not Required,Normal operation
2020-07-27 09:00:00,33.51,175.55,42.36,34.02,16.95,242.47,0.14,19.09,Required,Clean panels
2020-07-27 12:00:00,401.37,2034.09,30.5,46.56,78.15,227.19,1.77,19.73,Warning,Inspect inverter
2020-07-27 15:00:00,194.69,1167.72,28.49,30.8,7.15,231.28,0.84,16.67,Not Required,Normal operation
2020-07-27 18:00:00,9.94,55.74,42.2,61.38,30.74,224.88,0.04,17.83,Required,Check wiring
2020-07-28 06:00:00,4.05,16.86,38.4,38.51,96.58,219.07,0.02,24.02,Required,Cooling system check
2020-07-28 09:00:00,76.34,366.35,25.64,49.39,39.36,227.75,0.34,20.84,Not Required,Normal operation
2020-07-28 12:00:00,470.03,1975.11,31.26,66.45,37.96,227.49,2.07,23.8,Not Required,Normal operation
2020-07-28 15:00:00,245.46,1181.01,33.44,52.02,97.6,211.54,1.16,20.78,Required,Cooling system check
2020-07-28 18:00:00,0.0,0.0,31.16,69.56,44.9,239.63,0.0,0.0,Required,Clean panels
2020-07-29 06:00:00,0.0,0.0,27.2,34.45,83.56,216.08,0.0,0.0,Required,Clean panels
2020-07-29 09:00:00,148.0,780.41,37.69,51.13,67.83,212.36,0.7,18.96,Warning,Minor cleaning suggested
2020-07-29 12:00:00,457.03,2247.0,34.2,36.85,47.08,222.1,2.06,20.34,Not Required,Normal operation
2020-07-29 15:00:00,214.71,1259.51,34.04,59.6,87.15,216.73,0.99,17.05,Required,Cooling system check
2020-07-29 18:00:00,0.0,0.0,33.2,43.21,34.4,218.2,0.0,0.0,Required,Clean panels
2020-07-30 06:00:00,9.7,39.05,33.22,22.08,6.95,203.54,0.05,24.84,Not Required,Normal operation
2020-07-30 09:00:00,126.01,664.26,40.52,28.54,8.31,227.42,0.55,18.97,Warning,Check shading
2020-07-30 12:00:00,239.67,1013.35,22.1,68.03,39.33,203.77,1.18,23.65,Not Required,Normal operation
2020-07-30 15:00:00,156.07,664.34,41.91,44.05,89.78,246.77,0.63,23.49,Required,Check wiring
2020-07-30 18:00:00,0.0,0.0,44.0,55.73,31.92,205.95,0.0,0.0,Required,Cooling system check
2020-07-31 06:00:00,7.28,39.11,38.97,55.7,14.58,216.83,0.03,18.61,Warning,Check shading
2020-07-31 09:00:00,141.55,710.13,44.3,41.2,66.48,230.38,0.61,19.93,Required,Check wiring
2020-07-31 12:00:00,226.91,1317.31,28.12,28.3,37.5,201.04,1.13,17.23,Not Required,Normal operation
2020-07-31 15:00:00,98.77,485.21,42.65,79.18,85.45,240.4,0.41,20.36,Required,Clean panels
2020-07-31 18:00:00,0.0,0.0,31.33,79.69,56.2,245.81,0.0,0.0,Required,Clean panels
2020-08-01 06:00:00,6.36,35.79,25.65,69.22,20.21,217.93,0.03,17.77,Not Required,Normal operation
2020-08-01 09:00:00,25.19,108.44,24.9,34.36,88.07,217.47,0.12,23.23,Required,Check wiring
2020-08-01 12:00:00,259.51,1539.21,36.64,49.81,50.54,247.22,1.05,16.86,Not Required,Normal operation
2020-08-01 15:00:00,161.99,946.99,21.8,33.88,21.36,223.19,0.73,17.11,Not Required,Normal operation
2020-08-01 18:00:00,0.0,0.0,40.17,28.83,28.7,209.77,0.0,0.0,Required,Check wiring
2020-08-02 06:00:00,1.49,6.94,44.74,78.94,35.37,238.68,0.01,21.47,Required,Clean panels
